id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
dzPBBObdPERGgwNqmzM3UA==,Propiedad,2020-08-27,2021-08-09,2020-08-27,6.2008085,-75.5604078,Colombia,Antioquia,Medellín,El Poblado,,,,4.0,4.0,,,1050000000.0,COP,,"CASA EN VENTA, MEDELLIN-EL TESORO","Casa en venta ubicada en El Poblado sector El Tesoro. Administración $566.000. Predial $1.100.000. Avaluo catrastral $381.299.000. La propiedad cuenta con jardín de 239 metros, terraza, patio y zona bbq.",Casa,Venta
UpCB74iI37oT3Td9TtP4mg==,Propiedad,2020-08-27,2020-08-28,2020-08-27,,,Colombia,Antioquia,Medellín,,,,,,4.0,,,1300000000.0,COP,,Casa en Venta Ubicado en MEDELLIN,"Codigo Inmueble 242 Se arrienda casa unifamiliar con amplios espacios, área construida de 128 mtrs y libre 125 mtrs, buenas vías de acceso, parqueadero doble.Las comodidades son: 4 alcobas cada una de ellas con closet, alcoba de servicio con baño, sala comedor, cocina integral con alacenas, zona de ropa, patio, balcón, piso en cerámica, 4 baños tres de ellos cabinados ducha eléctrica.",Casa,Venta
AUq6btwhRZEgRkdPLFVW3g==,Propiedad,2020-08-27,2020-09-10,2020-08-27,,,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,981200850.0,COP,,Apartamento En Venta En Barranquilla Altos De Riomar CodVBFNC_10966,"ESPECTACULAR APARTAMENTO AMPLIO, FRESCO, BIEN ILUMINADO. CUENTA CON PISOS EN MÁRMOL, COCINA INTEGRAL. APARTAMENTO INTELIGENTE AUTOMATIZADO CON LA ÚLTIMA TECNOLOGÍA DOMOTICA BRINDANDO CONFORT, SEGURIDAD Y AHORRO ENERGÉTICO. EL EDIFICIO CUENTA CON FACHADA DE LADRILLO, 2 ASCENSORES DE ALTA GAMA CON TECNOLOGÍA AHORRADORA DE ENERGÍA, PISCINA EN EL ÚLTIMO PISO CON VISTA PANORÁMICA DE LA CIUDAD, SKYLOUNGE, BAÑO TURCO, GIMNASIO, SALÓN DE JUEGOS, SALÓN SOCIAL, CINEMA.",Casa,Venta
VEX/LqZ3PpAyMnri58M3Jg==,Propiedad,2020-08-27,2020-09-09,2020-08-27,,,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,974038800.0,COP,,Apartamento En Venta En Barranquilla Altos De Riomar CodVBFNC_10967,"ESPECTACULAR APARTAMENTO AMPLIO, FRESCO, BIEN ILUMINADO. CUENTA CON PISOS EN MÁRMOL, COCINA INTEGRAL. APARTAMENTO INTELIGENTE AUTOMATIZADO CON LA ÚLTIMA TECNOLOGÍA DOMOTICA BRINDANDO CONFORT, SEGURIDAD Y AHORRO ENERGÉTICO. EL EDIFICIO CUENTA CON FACHADA DE LADRILLO, 2 ASCENSORES DE ALTA GAMA CON TECNOLOGÍA AHORRADORA DE ENERGÍA, PISCINA EN EL ÚLTIMO PISO CON VISTA PANORÁMICA DE LA CIUDAD, SKYLOUNGE, BAÑO TURCO, GIMNASIO, SALÓN DE JUEGOS, SALÓN SOCIAL, CINEMA.",Casa,Venta
Mg+uwycPgSbBv8BVVqHIUw==,Propiedad,2020-08-27,2020-08-27,2020-08-27,10.995,-74.791,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,595000000.0,COP,Mensual,Apartamento En Venta En Barranquilla Altos De Riomar CodVBFNC_12381,"CÓMODO APARTAMENTO EN PRIMER PISO, AMPLIO, FRESCO, BIEN ILUMINADO,  EN EXCELENTE ESTADO CON PATIO Y TERRAZA PISOS EN GRANITO CADA ALCOBA CON BAÑO ,CUENTA CON  CUARTO Y BAÑO DE SERVICIO , ESTAR DE ALCOBA, BQ. EDIFICIO OFRECE PISCINA Y SALÓN SOCIAL. UBICADO EN EXCELENTE ZONA, CERCA A SUPERMERCADOS, COLEGIOS, RESTAURANTES, ENTRE OTROS.",Casa,Venta
5UHCa3nCw6DvCrBHe93jgg==,Propiedad,2020-08-27,2020-08-27,2020-08-27,,,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,670147522.0,COP,Mensual,Apartamento En Venta En Barranquilla Altos De Riomar CodVBFNC_13366,"_ARIA ES UN PROYECTO RESIDENCIAL EN CONSTRUCCIÓN QUE HACE PARTE DEL NUEVO URBANISMO EN BARRANQUILLA EN EL SECTOR DE BUENAVISTA, SIENDO UNA UBICACIÓN ESTRATÉGICA, CERCA A LOS MEJORES CENTROS COMERCIALES, HOTELES, PARQUES, RESTAURANTES, ENTRE MAS ZONAS. EL APARTAMENTO VIENE CON 3 ALCOBAS CADA UNA CON SU BAÑO Y LA PRINCIPAL CON VESTIER, BAÑO SOCIAL, CUARTO _BAÑO DE SERVICIO, COCINA ABIERTA, 2 BALCÓNES Y DEPÓSITO. EL EDIFICIO CUENTA CON LOBBY, PISCINA, BAÑO TURCO, JACUZZI, PARQUE INFANTIL, CANCHA DE FÚTBOL, SALÓN SOCIAL, GIMNASIO, SALA DE JUNTAS, TEATRINO Y PLANTA ELÉCTRICA DE SUPLENCIA.",Casa,Venta
Lj1dBWskEJEnq6yO6FSD1Q==,Propiedad,2020-08-27,2020-08-27,2020-08-27,11.021,-74.868,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,360000000.0,COP,Mensual,Apartamento En Venta En Barranquilla Villa Campestre CodVBFNC_11476,"_ESPECTACULAR APARTAMENTO, AMPLIO, FRESCO, BIEN ILUMINADO. CUENTA CON PISOS EN PORCELANATO, COCINA INTEGRAL ABIERTA. EL EDIFICIO OFRECE PISCINA, SALÓN SOCIAL, PARQUE INFANTIL, CANCHA MÚLTIPLE, GIMNASIO. BIEN UBICADO, CERCA A SUPERMERCADOS, CENTROS COMERCIALES Y UNIVERSIDADES, PARQUES Y HOSPITALES.",Casa,Venta
XAcK/C5/Bw8lHi61AbXUVQ==,Propiedad,2020-08-27,2020-09-08,2020-08-27,4.06393516,-73.67032897,Colombia,Meta,Villavicencio,,,,,,4.0,,,290000000.0,COP,,Casa sector rochela,"Casa esquinera, con escritura pública y todos los servicios, rentable, cita previa",Casa,Venta
1jnlyD/Wj09co12ULN5/Ig==,Propiedad,2020-08-27,2021-09-03,2020-08-27,7.905,-72.498,Colombia,Norte de Santander,Cúcuta,,,,,,5.0,,,420000000.0,COP,,Casa En Venta En Cúcuta Ceiba CodVBHCI_1311,CASA DE DOS PLANTAS LA PRIMERA PLANTA CUENTA CON SALA COMEDOR|COCINA INTEGRAL|ZONA HUMEDA|SALA DE ESTAR|BAÑO SOCIAL|UNA HABITACION CON CLOSET Y BAÑO|EN LA SEGUNDA PLANTA CUENTA CON ESTUDIO TRES HABITACIONES CON CLOSET Y BAÑO PRIVADO LA HABITACION PRINCIPAL CON BALCON|Y EN EL TERCER TIENE UNA TERRAZA CON BAR|LA CASA TIENE PORCHE TOTALMENTE ENCERRADO CON PORTON ELECTRICO.,Casa,Venta
gKCgJcb+1zr4kRhEVkDpsw==,Propiedad,2020-08-27,2020-10-22,2020-08-27,5.04349432,-75.5165863,Colombia,Caldas,Manizales,,,,,,5.0,,,700000000.0,COP,,"Venta casa campestre en la Florida,Caldas _ wasi1080445","En venta casa independiente en plena Florida con caballerizas, zonas verdes, salón para gimnasio, dos balcones con vista a la ciudad y a las montañas. Tiene buena via de acceso con carretera destapada por donde se puede transitar  en vehiculo bajito; la casa se desarrolla en un solo nivel, 4 alcobas, acabados de lujo, cocina abierta amplia, bodega para herramientas y todas las alcobas con closet y baño privado.  ¡Esperamos tu llamada",Casa,Venta
U449u8MZ6mjcwiHzIjaa6A==,Propiedad,2020-08-27,2020-08-27,2020-08-27,11.006,-74.826,Colombia,Atlántico,Barranquilla,,,,,,5.0,,,950000000.0,COP,Mensual,Casa En Venta En Barranquilla El Poblado CodVBFNC_9135,"CASA DE DOS PLANTAS, COMPUESTA POR 3 APARTAMENTOS, EN LA PRIMERA PLANTA, 5 ALCOBAS CON CLOSET, 5 BAÑOS, ALCOBA DE SERVICIO, ESTAR Y GARAJE DOBLE, SEGUNDA PLANTA 2 APARTAMENTOS CADA UNO DE 2 ALCOBAS CON CLOSET, BAÑOS, SALA COMEDOR LABORES Y COCINA",Casa,Venta
LcEA0c+cYW1N79ojPCY5Iw==,Propiedad,2020-08-27,2020-09-25,2020-08-27,11.008,-74.829,Colombia,Atlántico,Barranquilla,,,,,,5.0,,,1200000000.0,COP,,Casa En Venta En Barranquilla Villa Santos CodVBFNC_423,"CASA AMPLIA, TIENE 4 HABITACIONES, 2 HABITACIONES TIENEN BAÑO INTERNO, CASA DE 2 PLANTAS, CON BIBLIOTECA, 2 PATIOS, COCINA INTEGRAL, ÁREA DE LABORES, 2 PARQUEADEROS INTERNOS Y EXTERNOS.",Casa,Venta
ZSYmakbswbmtXCjhDxLEtg==,Propiedad,2020-08-27,2020-09-09,2020-08-27,10.403,-75.556,Colombia,Bolívar,Cartagena,,,,,,6.0,,,1600000000.0,COP,,Apartamento En Venta En Cartagena Bocagrande CodVBFNC_1736,"APARTAMENTO EN EXCELENTE ESTADO, 2 GARAJES CON SERVIDUMBRE, VISTA AL MAR CARIBE, 4 PISCINAS, JACUZZI, BAÑO TURCO Y BAÑOS SOCIALES.",Casa,Venta
1U+enj6QburfnoI2HdVzXw==,Propiedad,2020-08-27,9999-12-31,2020-08-27,6.207,-75.575,Colombia,Antioquia,Medellín,El Poblado,,,7.0,7.0,7.0,469.0,554.0,2300000000.0,COP,,Casa-Local En Venta En Medellin Patio Bonito Cod. VMER203529,"Casa local en Venta RENTANDO en Medellin, Barrio Patio Bonito, cerca a la avenida la vegas y Colegio Inem del Poblado. Excelente para inversionistas.Ubicacin estratgica, sobre va principal, casa con 5 locales, Actualmente rentan 4 de ellos $10.600.000. Uno pendiente por alquilar y reformar. Cerca al xito del Poblado, Trasporte publico, iglesias, colegios y universidades.",Casa,Venta
5lDw71K4uMkV+sJZgEmEpQ==,Propiedad,2020-08-27,2021-01-19,2020-08-27,6.1933148946,-75.5596542974,Colombia,Antioquia,Medellín,El Poblado,,,3.0,3.0,,,,835000000.0,COP,,APARTAMENTO EN VENTA EL POBLADO CERCA A EL TESORO," Apartamento en venta en el Poblado, Tesoro

Agradable, acogedor, iluminado! sin ruido, con vista a la ciudad y a arboles que le dan un toque de frescura, en excelente estado, tiene amplio salón-comedor, balcón grande, cocina integral cerrada, alcoba de servicio con baño, agradable estudio/oficina, baño social completo, estar de alcobas; todas las habitaciones tienen vestier, la principal y 2da tienen baño. Incluye 2 parqueaderos paralelos + cuarto útil. La urbanización es una de las más apetecidas para niños y porque es muy verde, se pueden ver animales silvestres como ardillas y variedad de aves; cuenta con piscina interna climatizada, piscina al aire libre, turco, sauna, 2 gimnasios, cancha de squash, salón social, juegos infantiles y 2 porterías 24 horas.

En excelente ubicación, salida para Oriente sin pico y placa, transporte público saliendo de la unidad y a pocos pasos del C. Comercial El Tesoro y Mall Del Este, ideal para ir de compras o hacer diligencias.

Predial trimestral $1.000.000

Precio: 835 millones
",Apartamento,Venta
7+2prohETYdgbovkamPxJA==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.0636201,-75.5161876,Colombia,Caldas,Manizales,,,,,,1.0,,,190000000.0,COP,Mensual,"Venta apartaestudio en Palermo,Manizales _ wasi1042193","Apartamento de 1 habitacion ubicado en uno de los mejores barrios de manizales, acabados modernos, sector seguro y tranquilo, a pocas cuadras de parques, centros comerciales y espacios deportivos.  ¡Esperamos tu llamada!",Apartamento,Venta
IS1zrCmQzLEEW9cgwLT9+Q==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.08609723,-75.52774244,Colombia,Caldas,Manizales,,,,,,1.0,,,138000000.0,COP,Mensual,"Venta apartamento Villa pilar 2, Manizales _ wasi1787814","_Apartamento de 58m2 en conjunto cerrado con amplias zonas sociales, vigilancia 24 horas, circuito cerrado de televisión, salón social, juegos infantiles, cerca a zona turistica, vias principales. Consta de salacomedor, cocina integral y zona de ropas , 2 habitaciones,un baño, closet.  parqueadero comunal.Excelente ubicación por su cercanía al sector de  chipre, centro, universidades y excelente transporte público.",Apartamento,Venta
tA8NAi2r41WjE76qHHj4Bg==,Propiedad,2020-08-27,2020-11-15,2020-08-27,5.06897233,-75.52720785,Colombia,Caldas,Manizales,,,,,,1.0,,,188000000.0,COP,,"Venta Apartamento en Los Alcazares, Manizales _ wasi305574","Moderno apartamento de 2 habitaciones, un baño, pisos en madera flotante y cerámica, lindos terminados, buena vista. Zona de ropas independiente y 2 terrazas con espectacular vista. Cercano a ruta de busetas, con parqueadero.",Apartamento,Venta
kCRYNbSEjhRQlm2eRKlIhg==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.07909759,-75.52537614,Colombia,Caldas,Manizales,,,,,,1.0,,,142000000.0,COP,Mensual,"Venta Apartaestudio en Villapilar, Manizales  _ wasi1478281","_Venta espectacular aparta-estudio, con modernos acabados, excelente ubicación, cuenta con habitación independiente con closet, sala comedor cocina integral con barra americana un balcón de muy buen tamaño, hermosa vista, edificio con vigilancia 24 horas,  circuito cerrado de tv garaje cubierto, puerta eléctrica, transporte publico cercano, colegios, universidades. Ideal para inversión.",Apartamento,Venta
qPswRO8KqepVk7gKMRGTNQ==,Propiedad,2020-08-27,2020-11-26,2020-08-27,6.9920001,-73.05400085,Colombia,Santander,Piedecuesta,,,,,,1.0,,,110000000.0,COP,,apartamento villamarcela 1 oportunidad!!,apartamento de 3 habitaciones un baño cocina tradicional zona de ropas piso 2 perfectas condiciones abiertos a permutas de taxi o vehículo o lote de menor valor,Apartamento,Venta
RkgzKUtDm+QRbHe0xA2W5A==,Propiedad,2020-08-27,2020-09-08,2020-08-27,10.991384,-74.8200069,Colombia,Atlántico,Barranquilla,,,,,,1.0,,,190000000.0,COP,,Se vende apartaestudio en el barrio Ciudad Jardín 1310529,"Se vende apartaestudio en el barrio Ciudad Jardín.Cuenta con areas sociales y excelente ubicación, cercano a parques, colegios, supermercados y centros comerciales. Llámanos para brindarte mayor información.",Apartamento,Venta
dCetChj39DDgn9NLEd3j8g==,Propiedad,2020-08-27,2020-11-26,2020-08-27,,,Colombia,Antioquia,Bello,,,,,,2.0,,,160000000.0,COP,,APARTAMENTO EN BELLO,"Apartamento en hermosa unidad de bello y con muy hermosos acabados tiene
 3 habitaciones todas con closet .
 Dos baños .
Cocina integral luces led .
Baño enchapado 
Parqueadero propio y cuarto util antigüedad 8 años
La unidad cuenta con parqueadero de visitantes 
gimnasio 
juegos infantiles zonas verdes 
cancha de patinaje, de fútbol y de basquetball
11 piscinas 
Salón social en cada torre.
tiene un excelente precio y negociable",Apartamento,Venta
YZzv2kd1tDbuVQlQelPErQ==,Propiedad,2020-08-27,2020-08-28,2020-08-27,6.165,-75.62,Colombia,Antioquia,Itagui,,,,3.0,3.0,2.0,,68.0,300000000.0,COP,,Apartamento En Arriendo/venta En Itagui Induamerica Plaza Arrayanes Cod. VWGE-273,"ARRIENDO HERMOSO APARTAMENTO EN ITAG SECTOR PILSEN   PARA ESTRENAR HERMOSA VISTA PANORMICA INTEGRADO CON EL CENTRO COMERCIAL PLAZA  ARRAYANES, PISO 13, REA 67.5 MTS PISOS EN PORCELANATO , 3 ALCOBAS , 2 BAOS,  COCINA INTEGRAL,  ZONA DE ROPAS,  BALCN,  ESTRATO 4  PARQUEADERO CUBIERTO,  PORTERA LAS 24 HORAS,  ASCENSOR,  RED DE GAS,  PISCINA,  TURCO,  GIMNASIO,  JUEGOS INFANTILES, SALN SOCIAL,  CMODAS VAS DE ACCESO, SECTOR MUY RESIDENCIAL. VISTA AL SUR-ORIENTE, SIN PONIENTE.",Apartamento,Venta
+Ng+98p1x7K82W04OA5dmg==,Propiedad,2020-08-27,2020-10-22,2020-08-27,4.8165371,-75.6886447,Colombia,Risaralda,Pereira,,,,,,2.0,,,225843500.0,COP,,Venta Apartamento en Pereira _ wasi1338592,"Es el momento de estrenar apartamento en Pereira, área 82,89 mts2, 3 alcobas, 2 baños completos, uno en la alcoba principal y el otro en el área social y de alcobas, sala comedor seguido con balcón de 2,97mts para ver la ciudad y el paisaje cafetero, cocina tipo americana con mesón en granito, zona de ropas independiente ventilada, apartamento con acabados modernos, muy buena iluminación, gas, 1 garaje,  ascensor,  citófono. El edificio cuenta con vigilancia, planta eléctrica, salón social. Deseas vivir en este nuevo polo de desarrollo ubicado en Pereira  muy cerca del centro de la ciudad?",Apartamento,Venta
C8SfmHAfNEWxQHFkmVdYxA==,Propiedad,2020-08-27,2020-10-24,2020-08-27,5.07906957,-75.5247014,Colombia,Caldas,Manizales,,,,,,2.0,,,200000000.0,COP,,"venta apartamento Chipre, Manizales _ wasi2665388","¿Te gustaría vivir en Chipre, cerca del transporte público y en un edificio con ascensor?. Inmobiliaria Lucia Prada te ofrece un apartamento de 56 metros, dos alcobas con closet, dos baños en edificio con ascensor, portería las 24 horas y amplias zonas sociales, cerca de la avenida principal y de los colegios del sector. El propietario también lo alquila en $ 950_000. Llámanos y te agendamos una visita.",Apartamento,Venta
uT9Yxr8MrbJtFM9ntBx3tQ==,Propiedad,2020-08-27,2020-10-22,2020-08-27,5.0494295,-75.4913154,Colombia,Caldas,Manizales,,,,,,2.0,,,498000000.0,COP,,"venta, Apartamento Palermo, Manizales _ wasi1367492","Excelente apartamento de 108.52m2 de 3 alcobas, 2 baños sala comedor seguido, cocina integral con barra tipo americana zona de ropa independiente con garaje y planta eléctrica cerca a centros comerciales, universidades fácil acceso a trasporte públicoNota 1: parqueadero extra $Nota 2: deposito $1800000 metro cuadradoNota 3: el área construida incluye las columnas estructurales",Apartamento,Venta
iOoQ2Dwa03o8OU6rxeBMWg==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.0535331,-75.4899832,Colombia,Caldas,Manizales,,,,,,2.0,,,130000000.0,COP,Mensual,Venta Apartamento en Villa MariaCaldas  _ wasi507432,"_Excelente Apartmento en muy buen sector de Villamaria, cuenta con 3 alcobas familiares muy iluminadas, dos baños, sala comedor seguido, cocina semi. Integral, zona de ropas, pisos en ceramica, closet en madera, muy buen sistema de transporte público.",Apartamento,Venta
p4LrQx6f4RN4NUOGvtrd0A==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.0626648,-75.4897604,Colombia,Caldas,Manizales,,,,,,2.0,,,310000000.0,COP,Mensual,Venta apartamento Los Rosales Manizales _ wasi2727132,"Deseas vivir en un lugar tranquilo y disfrutar de unos cómodos espacios, aquí te presentamos este hermoso apartamento con una excelente ubicación,acabados modernos, cerca a universidades, centros comerciales, colegios, clínicas, muy buen transporte publico, apartamento de 3 habitaciones,alcoba principal con baño, closet de buen tamaño, sala de muy buen tamaño, cocina cómoda, zona de ropa, garaje, edificio cuenta con una cómoda terraza con vista 360° vigilancia 24 horas.",Apartamento,Venta
d+/8Cst0AN5ZYTClfYsQcg==,Propiedad,2020-08-27,2020-11-22,2020-08-27,5.0602378,-75.5090657,Colombia,Caldas,Manizales,,,,,,2.0,,,211712796.0,COP,,"Venta apartamento Villa Carmenza, Manizales _ wasi1208593","Deseas vivir en un sector tranquilo, y disfrutar de ambiente sano y cerca a todo. Les presento este buen apartamento para compartir en familia, 3 habitaciones, sala comedor,cocina integral, 2 baños, patio interno, garaje,  vigilancia 24 horas.",Apartamento,Venta
5e3n1qe1N7xw1xWjM6beAA==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.04900894,-75.50680161,Colombia,Caldas,Manizales,,,,,,2.0,,,177752300.0,COP,Mensual,"Venta apartamento en Via Panamericana, Manizales _ wasi948797","Nos complace ofrecer este excelente proyecto ubicado en la vía panamericana sector los cambulos a un costado del nuevo terminal de la ciudad, sector de que en los últimos años ha presentado crecimiento en infraestructura vial y en vivienda, cuenta con gran facilidad de transporte público hacia Manizales y Villamaria. Adicional a la linea de cable que desde este punto conecta con el centro de Manizales y Villamaria, en el sector hay aprobada una nueva linea de cable aéreo que conectará con la zona universitaria de Manizales, lo cual dinamizará y valorizará mucho más el sector con el paso de los años, lo que asegurará tu inversión.El proyecto cuenta con dos torres de 15 pisos de apartamentos, cada torre tiene 2 ascensores, adicionalmente el edificio cuenta con planta eléctrica, tanque de reserva de agua, cancha sintética, zonas infantiles, salón social, zona BBQ y vigilancia 24 horas para disfrutar y compartir en familia.Tenemos disponibilidad de apartamentos de 2 y 3 habitaciones en diferentes niveles, puedes elegir vista a Manizales o a Villamaria, apartamentos con buena distribución e iluminación natural.Proyecto ideal tanto para vivir en familia, como para personas que deseen invertir en la ciudad.Anímate a visitar este buen proyecto, con gusto coordinamos una visita para que lo conozcas al detalle.Notas:Valor de administración por definir.El valor no incluye parqueadero.",Apartamento,Venta
vtdBRweCMrhWVsFE3EtHkg==,Propiedad,2020-08-27,2020-08-28,2020-08-27,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,265000000.0,COP,,Apartamento en Venta Ubicado en ITAGUI,"Codigo Inmueble 505133 Apartamento en el sector las chimeneas, itagui con 3 habitaciones, sala comedor, cocina semintegral, 2 baños, zona de ropas, calentador a gas red de gas, balcón, piso en cerámica, parqueadero cubierto, cuarto útil, cuenta con un área de 64 metros cuadrados. en unidad residencial, con portería 24 horas, ascensor, salón social, gym.  cerca al parque de las chimeneas, °°°°°°Para mayor información o agendar una cita para la visita a la propiedad comunicarse a:Teléfono : 4480465 Ext 105, 108Celular:  82JEISSON RESTREPO  4",Apartamento,Venta
PjSpULxhkpdZQbzusDBjOw==,Propiedad,2020-08-27,2020-08-28,2020-08-27,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,270000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 658 Se vende apartamento de 3 habitaciones con closet, 2 baños, sala comedor, cocina integral, balcón.",Apartamento,Venta
7kijsNf6+Nwgv80STqVIjQ==,Propiedad,2020-08-27,2020-08-28,2020-08-27,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,300000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,"Codigo Inmueble 1546 APARTAMENTO CON 3 ALCOBAS, 2 CLOSET, 1 VESTIER, SALA COMEDOR, COCINA INTEGRAL, 2 BAÑOS, ZONA DE ROPAS, RED DE GAS, CALENTADOR A GAS, PARQUEADERO CUBIERTO, MIRADOR, PISO EN PORCELANATO, ÁREA DE 80 MTS.",Apartamento,Venta
dk1mChyVK7MN/VKdt2V84w==,Propiedad,2020-08-27,2020-08-28,2020-08-27,4.721,-74.041,Colombia,Cundinamarca,Bogotá D.C,Zona Norte,Usaquén,Cedritos,2.0,2.0,2.0,,89.0,457000000.0,COP,,Apartamento En Venta En Bogota Cedritos-Usaqun Cod. VXZU33,"Apartamento en Cedritos de dos habitaciones, la habitacin principal tiene bao privado y walking closet, un bao completo auxiliar, sala con chimenea y balcn, comedor, estudio o rea audiovisual, cocina abierta integral equipada, zona de lavandera independiente, hall de habitaciones, dos parqueaderos en lnea cubiertos y deposito.Conjunto Residencial con vigilancia 24 horas, gimnasio, parqueadero de visitantes, saln social, juegos para nios, recepcin.",Apartamento,Venta
8QzEAUeTxVG0NBgRfwxX4w==,Propiedad,2020-08-27,2020-08-27,2020-08-27,10.98939487,-74.7957862,Colombia,Atlántico,Barranquilla,,,,,,2.0,,,215000000.0,COP,Mensual,Apartamento en Venta Boston ENCANTADOR Y EN GRAN ESTADO,"Apartamento en Venta barrio Boston. Con pisos en porcelanato, molduras en yeso.

89 metros cuadrados. Cuenta con 2 Alcobas con closets. 2 Baños. Cocina cerrada tipo tradicional. Zona de labores.

Administración $189.000 y $45.000 de parqueadero.

Estrato 4. Cerca a estación de Transmetro. Central a toda la ciudad.

Edificio con portería 24 horas, ascensor, personal de aseo.

Mayores informes y visitas con Carolina Rivera",Apartamento,Venta
gpFuOSRm/Gm5Tr4cNGaOMA==,Propiedad,2020-08-27,2020-09-14,2020-08-27,10.97025241,-74.79402768,Colombia,Atlántico,Barranquilla,,,,,,2.0,,,260000000.0,COP,,Apartamento en Venta San Isidro. PRIMER PISO Y PARA ESTRENAR,"Apartamento en Venta en barrio San Isidro. Ubicado en Primer Piso. Para estrenar.

Área Construida: 104 mts.

Pisos en porcelanato, luces led en ojos de buey, luces indirectas. Cocina abierta e integral con mueble sueperior e inferior y con estufa y campana extractora empotradas. Mesón y pantry en cemento y embaldosado en porcelanato.

3 Alcobas, todas con closets. 2 Baños. Patio con zona de labores. Parqueadero 1 enrejado. Terraza.

Estrato 3. SIN ADMINISTRACIÓN MENSUAL.

Mayores informes y visitas con Carolina Rivera.",Apartamento,Venta
CI2s6cmx2sWnCdOPiHQP5g==,Propiedad,2020-08-27,2020-08-27,2020-08-27,4.91327015,-75.62486116,Colombia,Risaralda,Santa Rosa de Cabal,,,,,,2.0,,,145000000.0,COP,Mensual,Venta de Apartamento Pereira _ wasi629672,"_Lindo y moderno apartamento en Pereira,sector residencial, cerca al centro comercia Unicentro,al  estadio, zonas deportivas, aeropuerto. En conjunto cerrado, con excelentes areas sociales, piscina, cancha de de futbol, baloncesto, salón social. Ascensor, el apto cuenta con 2 habitaciones cada una con su closet, pisos en porcelanato,cocina integral, baño en el cuarto principal, baño auxiliar. parqueadeor, y vigilancia 24 horas.",Apartamento,Venta
foH+6FlItUTHLnJjVYGApQ==,Propiedad,2020-08-27,2020-08-27,2020-08-27,5.0478203,-75.4829135,Colombia,Caldas,Manizales,,,,,,3.0,,,180000000.0,COP,Mensual,"Venta apto sector Milan, Manizales _ wasi2335807","Venta Apartamento en el sector de Milan, el apartamento cuenta con 2 alcobas, 3 baño , cocina integral, zona de ropas, parqueadero cubierto. Sector muy bueno cerca a colegios, restaurantes, centros comerciales en plena zona rosa de Manizales. Se encuentra alquilado hasta abril 2021.",Apartamento,Venta
sgjRfTrRydhLGxv4fe+Vxg==,Propiedad,2020-08-27,2020-10-22,2020-08-27,5.0639915,-75.4961914,Colombia,Caldas,Manizales,,,,,,3.0,,,380000000.0,COP,,"Venta apartamento en AVSantander,Manizales _ wasi857746","Apartamento en segundo piso a nivel de la calle, el estudio adecuado en una de las habitaciones, tiene citofonía, el apartamento se encuentra ubicado sobre la Avenida Santander, tiene una hermosa vista con dirección hacía la Avenida del Rio y Mall Plaza, hermosos ventanales, facilidad de transporte públicos, muy cercano al centro de la ciudad.",Apartamento,Venta
H1NhmBZWLAtED/P8ZFLzrg==,Propiedad,2020-08-27,2020-10-22,2020-08-27,5.0602378,-75.5090657,Colombia,Caldas,Manizales,,,,,,3.0,,,199000000.0,COP,,"Venta apartamento Villa Carmenza, Manizales _ wasi1202543","Deseas vivir en un sector tranquilo, y disfrutar de ambiente sano y cerca a todo. Les presento este buen apartamento para compartir en familia, 3 habitaciones, sala comedor,cocina integral, 2 baños, patio interno, garaje,  vigilancia 24 horas.",Apartamento,Venta
LPHQgKhAFWGC4InPiZYw5A==,Propiedad,2020-08-27,2020-08-28,2020-08-27,,,Colombia,Antioquia,Medellín,,,,,,3.0,,,459000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 314 Se vende apartamento cuarto piso con amplios espacios, parqueadero privado doble lineal + uno sencillo, cuarto útil.Las comodidades son: 4 alcobas cada una de ellas con closet, alcoba de servicio con baño, sala comedor, cocina integral con alacenas, red de gas, zona de ropa, 3 balcones, piso en cerámica, 3 baños ( 2 cabinados con lavamanos).En zonas comunes: piscina, shut de basura, cancha deportiva, Cancha de tenis, zonas verdes, citofonía, ascensor, portería las 24 horas.",Apartamento,Venta
